,TRBV01_01,TRBV02_01,TRBV02_02,TRBV02_03,TRBV03-1_01,TRBV03-1_02,TRBV03-2_01,TRBV03-2_02,TRBV03-2_03,TRBV04-1_01,TRBV04-1_02,TRBV04-2_01,TRBV04-2_02,TRBV04-3_01,TRBV04-3_02,TRBV04-3_03,TRBV04-3_04,TRBV05-1_01,TRBV05-1_02,TRBV05-3_01,TRBV05-3_02,TRBV05-4_01,TRBV05-4_02,TRBV05-4_03,TRBV05-4_04,TRBV05-5_01,TRBV05-5_02,TRBV05-5_03,TRBV05-6_01,TRBV05-7_01,TRBV05-8_01,TRBV05-8_02,TRBV06-1_01,TRBV06-2_01,TRBV06-3_01,TRBV06-4_01,TRBV06-4_02,TRBV06-5_01,TRBV06-6_01,TRBV06-6_02,TRBV06-6_03,TRBV06-6_04,TRBV06-6_05,TRBV06-7_01,TRBV06-8_01,TRBV06-9_01,TRBV07-1_01,TRBV07-2_01,TRBV07-2_02,TRBV07-2_03,TRBV07-2_04,TRBV07-3_01,TRBV07-3_02,TRBV07-3_03,TRBV07-3_04,TRBV07-3_05,TRBV07-4_01,TRBV07-6_01,TRBV07-6_02,TRBV07-7_01,TRBV07-7_02,TRBV07-8_01,TRBV07-8_02,TRBV07-8_03,TRBV07-9_01,TRBV07-9_02,TRBV07-9_03,TRBV07-9_04,TRBV07-9_05,TRBV07-9_06,TRBV07-9_07,TRBV09_01,TRBV09_02,TRBV09_03,TRBV10-1_01,TRBV10-1_02,TRBV10-2_01,TRBV10-2_02,TRBV10-3_01,TRBV10-3_02,TRBV11-1_01,TRBV11-2_01,TRBV11-2_02,TRBV11-2_03,TRBV11-3_01,TRBV11-3_02,TRBV11-3_03,TRBV11-3_04,TRBV12-1_01,TRBV12-2_01,TRBV12-3_01,TRBV12-4_01,TRBV12-4_02,TRBV12-5_01,TRBV13_01,TRBV13_02,TRBV14_01,TRBV14_02,TRBV15_01,TRBV15_02,TRBV15_03,TRBV16_01,TRBV16_02,TRBV16_03,TRBV17_01,TRBV17_02,TRBV18_01,TRBV19_01,TRBV19_02,TRBV19_03,TRBV20-1_01,TRBV20-1_02,TRBV20-1_03,TRBV20-1_04,TRBV20-1_05,TRBV20-1_06,TRBV20-1_07,TRBV20/OR9-2_01,TRBV20/OR9-2_02,TRBV20/OR9-2_03,TRBV21/OR9-2_01,TRBV23-1_01,TRBV24-1_01,TRBV24-1_02,TBV24/OR9-2_01,TRBV25-1_01,TRBV26_01,TRBV26/OR9-2_01,TRBV27_01,TRBV28_01,TRBV29-1_01,TRBV29-1_02,TRBV29-1_03,TRBV/OR9-2_01,TRBV/OR9-2_02,TRBV30_01,TRBV30_02,TRBV30_03,TRBV30_04,TRBV30_05
TRBV01_01,0.0,0.12913907284768214,0.12913907284768214,0.12913907284768214,0.16556291390728484,0.14238410596026496,0.2549668874172185,0.2549668874172185,0.2549668874172185,0.003311258278145728,0.003311258278145728,0.19867549668874174,0.19867549668874174,0.09602649006622523,0.09602649006622523,0.09602649006622523,0.09602649006622523,0.003311258278145728,0.003311258278145728,0.009933774834437095,0.009933774834437095,0.3543046357615895,0.3543046357615895,0.3543046357615895,0.3543046357615895,0.3344370860927153,0.3344370860927153,0.3344370860927153,0.32119205298013254,0.3344370860927153,0.29139072847682124,0.29139072847682124,0.08278145695364238,0.17549668874172186,0.17549668874172186,0.08609271523178806,0.08609271523178806,0.5231788079470199,0.5231788079470199,0.5231788079470199,0.5231788079470199,0.5231788079470199,0.5231788079470199,0.6456953642384106,0.395364238410596,0.5960264900662252,0.006622516556291367,0.10927152317880794,0.10927152317880794,0.10927152317880794,0.10927152317880794,0.2152317880794702,0.2152317880794702,0.2152317880794702,0.2152317880794702,0.2152317880794702,0.11258278145695369,0.08145695364238409,0.08145695364238409,0.009933774834437095,0.009933774834437095,0.0827814569536424,0.0827814569536424,0.0827814569536424,0.0827814569536424,0.0827814569536424,0.0827814569536424,0.0827814569536424,0.0827814569536424,0.0827814569536424,0.0827814569536424,0.21854304635761593,0.21854304635761593,0.21854304635761593,0.05298013245033111,0.06291390728476819,0.41390728476821187,0.41390728476821187,0.03973509933774836,0.03973509933774836,0.08609271523178806,0.09933774834437087,0.09933774834437087,0.09933774834437087,0.21854304635761593,0.21854304635761593,0.21854304635761593,0.21854304635761593,0.4503311258278146,0.276158940397351,0.0596026490066225,0.0596026490066225,0.0596026490066225,0.08609271523178809,0.01986754966887419,0.01986754966887419,0.0596026490066225,0.0596026490066225,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.0033112582781456837,0.0033112582781456837,0.0033112582781456837,0.07947019867549668,0.07947019867549668,0.026490066225165556,0.14238410596026488,0.152317880794702,0.152317880794702,0.08656575212866605,0.08656575212866605,0.0070955534531693225,0.08656575212866605,0.08656575212866605,0.08656575212866605,0.08656575212866605,0.007095553453169366,0.007095553453169366,0.007095553453169366,0.0066225165562914115,0.0033112582781456837,0.07284768211920531,0.07284768211920531,0.07284768211920531,0.14238410596026488,0.07284768211920528,0.07284768211920528,0.31125827814569534,0.11589403973509935,0.0014191106906338645,0.0014191106906338645,0.0014191106906338645,0.0014191106906338645,0.0014191106906338645,0.347682119205298,0.347682119205298,0.347682119205298,0.25496688741721857,0.347682119205298
TRBV02_01,0.12913907284768214,0.0,0.0,0.0,0.036423841059602696,0.013245033112582823,0.12582781456953637,0.12582781456953637,0.12582781456953637,0.12582781456953643,0.12582781456953643,0.06953642384105958,0.06953642384105958,0.03311258278145693,0.03311258278145693,0.03311258278145693,0.03311258278145693,0.12582781456953643,0.12582781456953643,0.11920529801324506,0.11920529801324506,0.22516556291390732,0.22516556291390732,0.22516556291390732,0.22516556291390732,0.20529801324503313,0.20529801324503313,0.20529801324503313,0.1920529801324504,0.20529801324503313,0.16225165562913907,0.16225165562913907,0.21192052980132456,0.304635761589404,0.304635761589404,0.21523178807947024,0.21523178807947024,0.652317880794702,0.652317880794702,0.652317880794702,0.652317880794702,0.652317880794702,0.652317880794702,0.7748344370860928,0.5245033112582781,0.7251655629139073,0.1357615894039735,0.23841059602649012,0.23841059602649012,0.23841059602649012,0.23841059602649012,0.34437086092715236,0.34437086092715236,0.34437086092715236,0.34437086092715236,0.34437086092715236,0.016556291390728464,0.21059602649006623,0.21059602649006623,0.11920529801324506,0.11920529801324506,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.08940397350993377,0.08940397350993377,0.08940397350993377,0.18211920529801326,0.19205298013245034,0.543046357615894,0.543046357615894,0.16887417218543052,0.16887417218543052,0.21523178807947024,0.228476821192053,0.228476821192053,0.228476821192053,0.08940397350993377,0.08940397350993377,0.08940397350993377,0.08940397350993377,0.5794701986754968,0.4052980132450331,0.18874172185430466,0.18874172185430466,0.18874172185430466,0.043046357615894065,0.10927152317880796,0.10927152317880796,0.18874172185430466,0.18874172185430466,0.003311258278145728,0.003311258278145728,0.003311258278145728,0.12582781456953646,0.12582781456953646,0.12582781456953646,0.20860927152317882,0.20860927152317882,0.1556291390728477,0.271523178807947,0.2814569536423841,0.2814569536423841,0.04257332071901611,0.04257332071901611,0.13623462630085148,0.04257332071901611,0.04257332071901611,0.04257332071901611,0.04257332071901611,0.12204351939451279,0.12204351939451279,0.12204351939451279,0.13576158940397356,0.12582781456953646,0.20198675496688745,0.20198675496688745,0.20198675496688745,0.271523178807947,0.20198675496688742,0.20198675496688742,0.4403973509933775,0.2450331125827815,0.12771996215704828,0.12771996215704828,0.12771996215704828,0.12771996215704828,0.12771996215704828,0.4768211920529801,0.4768211920529801,0.4768211920529801,0.38410596026490074,0.4768211920529801
TRBV02_02,0.12913907284768214,0.0,0.0,0.0,0.036423841059602696,0.013245033112582823,0.12582781456953637,0.12582781456953637,0.12582781456953637,0.12582781456953643,0.12582781456953643,0.06953642384105958,0.06953642384105958,0.03311258278145693,0.03311258278145693,0.03311258278145693,0.03311258278145693,0.12582781456953643,0.12582781456953643,0.11920529801324506,0.11920529801324506,0.22516556291390732,0.22516556291390732,0.22516556291390732,0.22516556291390732,0.20529801324503313,0.20529801324503313,0.20529801324503313,0.1920529801324504,0.20529801324503313,0.16225165562913907,0.16225165562913907,0.21192052980132456,0.304635761589404,0.304635761589404,0.21523178807947024,0.21523178807947024,0.652317880794702,0.652317880794702,0.652317880794702,0.652317880794702,0.652317880794702,0.652317880794702,0.7748344370860928,0.5245033112582781,0.7251655629139073,0.1357615894039735,0.23841059602649012,0.23841059602649012,0.23841059602649012,0.23841059602649012,0.34437086092715236,0.34437086092715236,0.34437086092715236,0.34437086092715236,0.34437086092715236,0.016556291390728464,0.21059602649006623,0.21059602649006623,0.11920529801324506,0.11920529801324506,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.08940397350993377,0.08940397350993377,0.08940397350993377,0.18211920529801326,0.19205298013245034,0.543046357615894,0.543046357615894,0.16887417218543052,0.16887417218543052,0.21523178807947024,0.228476821192053,0.228476821192053,0.228476821192053,0.08940397350993377,0.08940397350993377,0.08940397350993377,0.08940397350993377,0.5794701986754968,0.4052980132450331,0.18874172185430466,0.18874172185430466,0.18874172185430466,0.043046357615894065,0.10927152317880796,0.10927152317880796,0.18874172185430466,0.18874172185430466,0.003311258278145728,0.003311258278145728,0.003311258278145728,0.12582781456953646,0.12582781456953646,0.12582781456953646,0.20860927152317882,0.20860927152317882,0.1556291390728477,0.271523178807947,0.2814569536423841,0.2814569536423841,0.04257332071901611,0.04257332071901611,0.13623462630085148,0.04257332071901611,0.04257332071901611,0.04257332071901611,0.04257332071901611,0.12204351939451279,0.12204351939451279,0.12204351939451279,0.13576158940397356,0.12582781456953646,0.20198675496688745,0.20198675496688745,0.20198675496688745,0.271523178807947,0.20198675496688742,0.20198675496688742,0.4403973509933775,0.2450331125827815,0.12771996215704828,0.12771996215704828,0.12771996215704828,0.12771996215704828,0.12771996215704828,0.4768211920529801,0.4768211920529801,0.4768211920529801,0.38410596026490074,0.4768211920529801
TRBV02_03,0.12913907284768214,0.0,0.0,0.0,0.036423841059602696,0.013245033112582823,0.12582781456953637,0.12582781456953637,0.12582781456953637,0.12582781456953643,0.12582781456953643,0.06953642384105958,0.06953642384105958,0.03311258278145693,0.03311258278145693,0.03311258278145693,0.03311258278145693,0.12582781456953643,0.12582781456953643,0.11920529801324506,0.11920529801324506,0.22516556291390732,0.22516556291390732,0.22516556291390732,0.22516556291390732,0.20529801324503313,0.20529801324503313,0.20529801324503313,0.1920529801324504,0.20529801324503313,0.16225165562913907,0.16225165562913907,0.21192052980132456,0.304635761589404,0.304635761589404,0.21523178807947024,0.21523178807947024,0.652317880794702,0.652317880794702,0.652317880794702,0.652317880794702,0.652317880794702,0.652317880794702,0.7748344370860928,0.5245033112582781,0.7251655629139073,0.1357615894039735,0.23841059602649012,0.23841059602649012,0.23841059602649012,0.23841059602649012,0.34437086092715236,0.34437086092715236,0.34437086092715236,0.34437086092715236,0.34437086092715236,0.016556291390728464,0.21059602649006623,0.21059602649006623,0.11920529801324506,0.11920529801324506,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.08940397350993377,0.08940397350993377,0.08940397350993377,0.18211920529801326,0.19205298013245034,0.543046357615894,0.543046357615894,0.16887417218543052,0.16887417218543052,0.21523178807947024,0.228476821192053,0.228476821192053,0.228476821192053,0.08940397350993377,0.08940397350993377,0.08940397350993377,0.08940397350993377,0.5794701986754968,0.4052980132450331,0.18874172185430466,0.18874172185430466,0.18874172185430466,0.043046357615894065,0.10927152317880796,0.10927152317880796,0.18874172185430466,0.18874172185430466,0.003311258278145728,0.003311258278145728,0.003311258278145728,0.12582781456953646,0.12582781456953646,0.12582781456953646,0.20860927152317882,0.20860927152317882,0.1556291390728477,0.271523178807947,0.2814569536423841,0.2814569536423841,0.04257332071901611,0.04257332071901611,0.13623462630085148,0.04257332071901611,0.04257332071901611,0.04257332071901611,0.04257332071901611,0.12204351939451279,0.12204351939451279,0.12204351939451279,0.13576158940397356,0.12582781456953646,0.20198675496688745,0.20198675496688745,0.20198675496688745,0.271523178807947,0.20198675496688742,0.20198675496688742,0.4403973509933775,0.2450331125827815,0.12771996215704828,0.12771996215704828,0.12771996215704828,0.12771996215704828,0.12771996215704828,0.4768211920529801,0.4768211920529801,0.4768211920529801,0.38410596026490074,0.4768211920529801
TRBV03-1_01,0.16556291390728484,0.036423841059602696,0.036423841059602696,0.036423841059602696,0.0,0.023178807947019875,0.08940397350993368,0.08940397350993368,0.08940397350993368,0.16225165562913912,0.16225165562913912,0.03311258278145688,0.03311258278145688,0.06953642384105962,0.06953642384105962,0.06953642384105962,0.06953642384105962,0.16225165562913912,0.16225165562913912,0.15562913907284776,0.15562913907284776,0.18874172185430463,0.18874172185430463,0.18874172185430463,0.18874172185430463,0.16887417218543044,0.16887417218543044,0.16887417218543044,0.1556291390728477,0.16887417218543044,0.12582781456953637,0.12582781456953637,0.24834437086092725,0.3410596026490067,0.3410596026490067,0.2516556291390729,0.2516556291390729,0.6887417218543047,0.6887417218543047,0.6887417218543047,0.6887417218543047,0.6887417218543047,0.6887417218543047,0.8112582781456955,0.5609271523178808,0.7615894039735099,0.1721854304635762,0.2748344370860928,0.2748344370860928,0.2748344370860928,0.2748344370860928,0.380794701986755,0.380794701986755,0.380794701986755,0.380794701986755,0.380794701986755,0.05298013245033116,0.24701986754966893,0.24701986754966893,0.15562913907284776,0.15562913907284776,0.08278145695364245,0.08278145695364245,0.08278145695364245,0.08278145695364245,0.08278145695364245,0.08278145695364245,0.08278145695364245,0.08278145695364245,0.08278145695364245,0.08278145695364245,0.05298013245033107,0.05298013245033107,0.05298013245033107,0.21854304635761596,0.22847682119205306,0.5794701986754968,0.5794701986754968,0.2052980132450332,0.2052980132450332,0.2516556291390729,0.2649006622516557,0.2649006622516557,0.2649006622516557,0.05298013245033107,0.05298013245033107,0.05298013245033107,0.05298013245033107,0.6158940397350995,0.44172185430463584,0.22516556291390738,0.22516556291390738,0.22516556291390738,0.07947019867549676,0.14569536423841065,0.14569536423841065,0.22516556291390738,0.22516556291390738,0.03973509933774842,0.03973509933774842,0.03973509933774842,0.16225165562913915,0.16225165562913915,0.16225165562913915,0.24503311258278151,0.24503311258278151,0.1920529801324504,0.30794701986754974,0.3178807947019868,0.3178807947019868,0.0789971617786188,0.0789971617786188,0.17265846736045418,0.0789971617786188,0.0789971617786188,0.0789971617786188,0.0789971617786188,0.15846736045411547,0.15846736045411547,0.15846736045411547,0.17218543046357626,0.16225165562913915,0.23841059602649015,0.23841059602649015,0.23841059602649015,0.30794701986754974,0.23841059602649012,0.23841059602649012,0.47682119205298024,0.28145695364238416,0.16414380321665098,0.16414380321665098,0.16414380321665098,0.16414380321665098,0.16414380321665098,0.5132450331125828,0.5132450331125828,0.5132450331125828,0.4205298013245034,0.5132450331125828
TRBV03-1_02,0.14238410596026496,0.013245033112582823,0.013245033112582823,0.013245033112582823,0.023178807947019875,0.0,0.11258278145695355,0.11258278145695355,0.11258278145695355,0.13907284768211925,0.13907284768211925,0.056291390728476755,0.056291390728476755,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.04635761589403975,0.13907284768211925,0.13907284768211925,0.13245033112582788,0.13245033112582788,0.2119205298013245,0.2119205298013245,0.2119205298013245,0.2119205298013245,0.1920529801324503,0.1920529801324503,0.1920529801324503,0.17880794701986757,0.1920529801324503,0.14900662251655625,0.14900662251655625,0.22516556291390738,0.3178807947019868,0.3178807947019868,0.22847682119205306,0.22847682119205306,0.6655629139072848,0.6655629139072848,0.6655629139072848,0.6655629139072848,0.6655629139072848,0.6655629139072848,0.7880794701986755,0.537748344370861,0.7384105960264901,0.14900662251655633,0.2516556291390729,0.2516556291390729,0.2516556291390729,0.2516556291390729,0.35761589403973515,0.35761589403973515,0.35761589403973515,0.35761589403973515,0.35761589403973515,0.029801324503311286,0.22384105960264905,0.22384105960264905,0.13245033112582788,0.13245033112582788,0.05960264900662257,0.05960264900662257,0.05960264900662257,0.05960264900662257,0.05960264900662257,0.05960264900662257,0.05960264900662257,0.05960264900662257,0.05960264900662257,0.05960264900662257,0.07615894039735094,0.07615894039735094,0.07615894039735094,0.19536423841059608,0.2052980132450332,0.5562913907284769,0.5562913907284769,0.18211920529801334,0.18211920529801334,0.22847682119205306,0.24172185430463583,0.24172185430463583,0.24172185430463583,0.07615894039735094,0.07615894039735094,0.07615894039735094,0.07615894039735094,0.5927152317880795,0.41854304635761597,0.2019867549668875,0.2019867549668875,0.2019867549668875,0.05629139072847689,0.12251655629139079,0.12251655629139079,0.2019867549668875,0.2019867549668875,0.01655629139072855,0.01655629139072855,0.01655629139072855,0.13907284768211928,0.13907284768211928,0.13907284768211928,0.22185430463576164,0.22185430463576164,0.16887417218543052,0.28476821192052987,0.29470198675496695,0.29470198675496695,0.05581835383159893,0.05581835383159893,0.1494796594134343,0.05581835383159893,0.05581835383159893,0.05581835383159893,0.05581835383159893,0.1352885525070956,0.1352885525070956,0.1352885525070956,0.1490066225165564,0.13907284768211928,0.21523178807947027,0.21523178807947027,0.21523178807947027,0.28476821192052987,0.21523178807947024,0.21523178807947024,0.45364238410596036,0.2582781456953643,0.1409649952696311,0.1409649952696311,0.1409649952696311,0.1409649952696311,0.1409649952696311,0.490066225165563,0.490066225165563,0.490066225165563,0.39735099337748353,0.490066225165563
TRBV03-2_01,0.2549668874172185,0.12582781456953637,0.12582781456953637,0.12582781456953637,0.08940397350993368,0.11258278145695355,0.0,0.0,0.0,0.2516556291390728,0.2516556291390728,0.056291390728476796,0.056291390728476796,0.1589403973509933,0.1589403973509933,0.1589403973509933,0.1589403973509933,0.2516556291390728,0.2516556291390728,0.24503311258278143,0.24503311258278143,0.09933774834437095,0.09933774834437095,0.09933774834437095,0.09933774834437095,0.07947019867549676,0.07947019867549676,0.07947019867549676,0.06622516556291402,0.07947019867549676,0.036423841059602696,0.036423841059602696,0.3377483443708609,0.4304635761589404,0.4304635761589404,0.3410596026490066,0.3410596026490066,0.7781456953642384,0.7781456953642384,0.7781456953642384,0.7781456953642384,0.7781456953642384,0.7781456953642384,0.9006622516556292,0.6503311258278145,0.8509933774834437,0.2615894039735099,0.36423841059602646,0.36423841059602646,0.36423841059602646,0.36423841059602646,0.47019867549668865,0.47019867549668865,0.47019867549668865,0.47019867549668865,0.47019867549668865,0.14238410596026485,0.3364238410596026,0.3364238410596026,0.24503311258278143,0.24503311258278143,0.17218543046357612,0.17218543046357612,0.17218543046357612,0.17218543046357612,0.17218543046357612,0.17218543046357612,0.17218543046357612,0.17218543046357612,0.17218543046357612,0.17218543046357612,0.036423841059602606,0.036423841059602606,0.036423841059602606,0.30794701986754963,0.3178807947019867,0.6688741721854304,0.6688741721854304,0.2947019867549669,0.2947019867549669,0.3410596026490066,0.3543046357615894,0.3543046357615894,0.3543046357615894,0.036423841059602606,0.036423841059602606,0.036423841059602606,0.036423841059602606,0.705298013245033,0.5311258278145695,0.314569536423841,0.314569536423841,0.314569536423841,0.16887417218543044,0.23509933774834432,0.23509933774834432,0.314569536423841,0.314569536423841,0.1291390728476821,0.1291390728476821,0.1291390728476821,0.25165562913907286,0.25165562913907286,0.25165562913907286,0.3344370860927152,0.3344370860927152,0.2814569536423841,0.3973509933774834,0.4072847682119205,0.4072847682119205,0.1684011352885525,0.1684011352885525,0.2620624408703878,0.1684011352885525,0.1684011352885525,0.1684011352885525,0.1684011352885525,0.24787133396404917,0.24787133396404917,0.24787133396404917,0.26158940397350994,0.25165562913907286,0.32781456953642385,0.32781456953642385,0.32781456953642385,0.3973509933774834,0.32781456953642385,0.32781456953642385,0.5662251655629138,0.3708609271523179,0.2535477767265847,0.2535477767265847,0.2535477767265847,0.2535477767265847,0.2535477767265847,0.6026490066225165,0.6026490066225165,0.6026490066225165,0.509933774834437,0.6026490066225165
TRBV03-2_02,0.2549668874172185,0.12582781456953637,0.12582781456953637,0.12582781456953637,0.08940397350993368,0.11258278145695355,0.0,0.0,0.0,0.2516556291390728,0.2516556291390728,0.056291390728476796,0.056291390728476796,0.1589403973509933,0.1589403973509933,0.1589403973509933,0.1589403973509933,0.2516556291390728,0.2516556291390728,0.24503311258278143,0.24503311258278143,0.09933774834437095,0.09933774834437095,0.09933774834437095,0.09933774834437095,0.07947019867549676,0.07947019867549676,0.07947019867549676,0.06622516556291402,0.07947019867549676,0.036423841059602696,0.036423841059602696,0.3377483443708609,0.4304635761589404,0.4304635761589404,0.3410596026490066,0.3410596026490066,0.7781456953642384,0.7781456953642384,0.7781456953642384,0.7781456953642384,0.7781456953642384,0.7781456953642384,0.9006622516556292,0.6503311258278145,0.8509933774834437,0.2615894039735099,0.36423841059602646,0.36423841059602646,0.36423841059602646,0.36423841059602646,0.47019867549668865,0.47019867549668865,0.47019867549668865,0.47019867549668865,0.47019867549668865,0.14238410596026485,0.3364238410596026,0.3364238410596026,0.24503311258278143,0.24503311258278143,0.17218543046357612,0.17218543046357612,0.17218543046357612,0.17218543046357612,0.17218543046357612,0.17218543046357612,0.17218543046357612,0.17218543046357612,0.17218543046357612,0.17218543046357612,0.036423841059602606,0.036423841059602606,0.036423841059602606,0.30794701986754963,0.3178807947019867,0.6688741721854304,0.6688741721854304,0.2947019867549669,0.2947019867549669,0.3410596026490066,0.3543046357615894,0.3543046357615894,0.3543046357615894,0.036423841059602606,0.036423841059602606,0.036423841059602606,0.036423841059602606,0.705298013245033,0.5311258278145695,0.314569536423841,0.314569536423841,0.314569536423841,0.16887417218543044,0.23509933774834432,0.23509933774834432,0.314569536423841,0.314569536423841,0.1291390728476821,0.1291390728476821,0.1291390728476821,0.25165562913907286,0.25165562913907286,0.25165562913907286,0.3344370860927152,0.3344370860927152,0.2814569536423841,0.3973509933774834,0.4072847682119205,0.4072847682119205,0.1684011352885525,0.1684011352885525,0.2620624408703878,0.1684011352885525,0.1684011352885525,0.1684011352885525,0.1684011352885525,0.24787133396404917,0.24787133396404917,0.24787133396404917,0.26158940397350994,0.25165562913907286,0.32781456953642385,0.32781456953642385,0.32781456953642385,0.3973509933774834,0.32781456953642385,0.32781456953642385,0.5662251655629138,0.3708609271523179,0.2535477767265847,0.2535477767265847,0.2535477767265847,0.2535477767265847,0.2535477767265847,0.6026490066225165,0.6026490066225165,0.6026490066225165,0.509933774834437,0.6026490066225165
TRBV03-2_03,0.2549668874172185,0.12582781456953637,0.12582781456953637,0.12582781456953637,0.08940397350993368,0.11258278145695355,0.0,0.0,0.0,0.2516556291390728,0.2516556291390728,0.056291390728476796,0.056291390728476796,0.1589403973509933,0.1589403973509933,0.1589403973509933,0.1589403973509933,0.2516556291390728,0.2516556291390728,0.24503311258278143,0.24503311258278143,0.09933774834437095,0.09933774834437095,0.09933774834437095,0.09933774834437095,0.07947019867549676,0.07947019867549676,0.07947019867549676,0.06622516556291402,0.07947019867549676,0.036423841059602696,0.036423841059602696,0.3377483443708609,0.4304635761589404,0.4304635761589404,0.3410596026490066,0.3410596026490066,0.7781456953642384,0.7781456953642384,0.7781456953642384,0.7781456953642384,0.7781456953642384,0.7781456953642384,0.9006622516556292,0.6503311258278145,0.8509933774834437,0.2615894039735099,0.36423841059602646,0.36423841059602646,0.36423841059602646,0.36423841059602646,0.47019867549668865,0.47019867549668865,0.47019867549668865,0.47019867549668865,0.47019867549668865,0.14238410596026485,0.3364238410596026,0.3364238410596026,0.24503311258278143,0.24503311258278143,0.17218543046357612,0.17218543046357612,0.17218543046357612,0.17218543046357612,0.17218543046357612,0.17218543046357612,0.17218543046357612,0.17218543046357612,0.17218543046357612,0.17218543046357612,0.036423841059602606,0.036423841059602606,0.036423841059602606,0.30794701986754963,0.3178807947019867,0.6688741721854304,0.6688741721854304,0.2947019867549669,0.2947019867549669,0.3410596026490066,0.3543046357615894,0.3543046357615894,0.3543046357615894,0.036423841059602606,0.036423841059602606,0.036423841059602606,0.036423841059602606,0.705298013245033,0.5311258278145695,0.314569536423841,0.314569536423841,0.314569536423841,0.16887417218543044,0.23509933774834432,0.23509933774834432,0.314569536423841,0.314569536423841,0.1291390728476821,0.1291390728476821,0.1291390728476821,0.25165562913907286,0.25165562913907286,0.25165562913907286,0.3344370860927152,0.3344370860927152,0.2814569536423841,0.3973509933774834,0.4072847682119205,0.4072847682119205,0.1684011352885525,0.1684011352885525,0.2620624408703878,0.1684011352885525,0.1684011352885525,0.1684011352885525,0.1684011352885525,0.24787133396404917,0.24787133396404917,0.24787133396404917,0.26158940397350994,0.25165562913907286,0.32781456953642385,0.32781456953642385,0.32781456953642385,0.3973509933774834,0.32781456953642385,0.32781456953642385,0.5662251655629138,0.3708609271523179,0.2535477767265847,0.2535477767265847,0.2535477767265847,0.2535477767265847,0.2535477767265847,0.6026490066225165,0.6026490066225165,0.6026490066225165,0.509933774834437,0.6026490066225165
TRBV04-1_01,0.003311258278145728,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.16225165562913912,0.13907284768211925,0.2516556291390728,0.2516556291390728,0.2516556291390728,0.0,0.0,0.195364238410596,0.195364238410596,0.0927152317880795,0.0927152317880795,0.0927152317880795,0.0927152317880795,0.0,0.0,0.006622516556291367,0.006622516556291367,0.3509933774834437,0.3509933774834437,0.3509933774834437,0.3509933774834437,0.33112582781456956,0.33112582781456956,0.33112582781456956,0.3178807947019868,0.33112582781456956,0.28807947019867547,0.28807947019867547,0.0860927152317881,0.17880794701986757,0.17880794701986757,0.08940397350993379,0.08940397350993379,0.5264900662251657,0.5264900662251657,0.5264900662251657,0.5264900662251657,0.5264900662251657,0.5264900662251657,0.6490066225165563,0.39867549668874175,0.5993377483443708,0.009933774834437095,0.11258278145695366,0.11258278145695366,0.11258278145695366,0.11258278145695366,0.21854304635761593,0.21854304635761593,0.21854304635761593,0.21854304635761593,0.21854304635761593,0.10927152317880796,0.08476821192052982,0.08476821192052982,0.006622516556291367,0.006622516556291367,0.07947019867549668,0.07947019867549668,0.07947019867549668,0.07947019867549668,0.07947019867549668,0.07947019867549668,0.07947019867549668,0.07947019867549668,0.07947019867549668,0.07947019867549668,0.2152317880794702,0.2152317880794702,0.2152317880794702,0.056291390728476845,0.06622516556291391,0.41721854304635764,0.41721854304635764,0.043046357615894086,0.043046357615894086,0.08940397350993379,0.1026490066225166,0.1026490066225166,0.1026490066225166,0.2152317880794702,0.2152317880794702,0.2152317880794702,0.2152317880794702,0.45364238410596025,0.2794701986754967,0.06291390728476823,0.06291390728476823,0.06291390728476823,0.08278145695364236,0.016556291390728464,0.016556291390728464,0.06291390728476823,0.06291390728476823,0.12251655629139069,0.12251655629139069,0.12251655629139069,4.4114822170536025e-17,4.4114822170536025e-17,4.4114822170536025e-17,0.0827814569536424,0.0827814569536424,0.029801324503311286,0.14569536423841062,0.1556291390728477,0.1556291390728477,0.0832544938505203,0.0832544938505203,0.01040681173131505,0.0832544938505203,0.0832544938505203,0.0832544938505203,0.0832544938505203,0.0037842951750236384,0.0037842951750236384,0.0037842951750236384,0.009933774834437139,4.4114822170536025e-17,0.07615894039735104,0.07615894039735104,0.07615894039735104,0.14569536423841062,0.07615894039735101,0.07615894039735101,0.3145695364238411,0.11920529801324507,0.0018921475875118634,0.0018921475875118634,0.0018921475875118634,0.0018921475875118634,0.0018921475875118634,0.3509933774834437,0.3509933774834437,0.3509933774834437,0.2582781456953643,0.3509933774834437
