1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.469999999999999918e-01,7.534246575342465335e-02,2.967741935483871329e-01,1.279069767441860239e-01,0.000000000000000000e+00
8.920000000000000151e-01,7.054794520547945647e-01,9.327188940092165925e-01,3.740310077519380938e-01,0.000000000000000000e+00
1.670000000000000095e-01,7.876712328767124238e-02,4.239631336405529360e-01,3.023255813953489302e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.469999999999999918e-01,7.534246575342465335e-02,2.967741935483871329e-01,1.279069767441860239e-01,0.000000000000000000e+00
8.920000000000000151e-01,7.054794520547945647e-01,9.327188940092165925e-01,3.740310077519380938e-01,0.000000000000000000e+00
1.670000000000000095e-01,7.876712328767124238e-02,4.239631336405529360e-01,3.023255813953489302e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.469999999999999918e-01,7.534246575342465335e-02,2.967741935483871329e-01,1.279069767441860239e-01,0.000000000000000000e+00
8.920000000000000151e-01,7.054794520547945647e-01,9.327188940092165925e-01,3.740310077519380938e-01,0.000000000000000000e+00
1.670000000000000095e-01,7.876712328767124238e-02,4.239631336405529360e-01,3.023255813953489302e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.750000000000000000e-01,1.780821917808219357e-01,7.447619047619047361e-01,7.267441860465118086e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.076923076923076206e-01,1.220930232558139900e-01,0.000000000000000000e+00
3.750000000000000000e-01,1.780821917808219357e-01,7.447619047619047361e-01,7.267441860465118086e-01,0.000000000000000000e+00
4.249999999999999889e-01,5.342465753424657793e-01,7.843317972350229983e-01,6.220930232558141704e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.076923076923076206e-01,1.220930232558139900e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.076923076923076206e-01,1.220930232558139900e-01,0.000000000000000000e+00
4.249999999999999889e-01,5.342465753424657793e-01,7.843317972350229983e-01,6.220930232558141704e-01,0.000000000000000000e+00
4.879999999999999893e-01,5.239726027397260122e-01,7.843317972350229983e-01,6.220930232558141704e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.076923076923076206e-01,1.220930232558139900e-01,0.000000000000000000e+00
4.729999999999999760e-01,5.239726027397260122e-01,8.104761904761904612e-01,7.500000000000001110e-01,0.000000000000000000e+00
3.750000000000000000e-01,1.780821917808219357e-01,7.447619047619047361e-01,7.267441860465118086e-01,0.000000000000000000e+00
8.605000000000000426e-01,6.952054794520547976e-01,8.104761904761904612e-01,9.651162790697674909e-01,0.000000000000000000e+00
4.020000000000000240e-01,1.609589041095890460e-01,7.392857142857142128e-01,1.627906976744186440e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.076923076923076206e-01,1.220930232558139900e-01,0.000000000000000000e+00
